X,Y,NUME,JUDET,JUDET AUTO,POPULATIE (in 2002),REGIUNE
27.11,47.39,Coarnele Caprei,Iasi,IS,2186,Nord-Est
26.67,47.26,Topile,Iasi,IS,2162,Nord-Est
27.52,47.04,Mogosesti,Iasi,IS,2161,Nord-Est
27.3,46.95,Glodenii Gandului,Iasi,IS,2117,Nord-Est
26.76,47.17,Cozmesti,Iasi,IS,2099,Nord-Est
27.69,47.15,Holboca,Iasi,IS,2095,Nord-Est
27.5,47.18,Valea Lupului,Iasi,IS,2078,Nord-Est
26.83,47.04,Iugani,Iasi,IS,2061,Nord-Est
26.72,47.39,Siretel,Iasi,IS,2057,Nord-Est
27.34,46.91,Tibanesti,Iasi,IS,2055,Nord-Est
27.51,47.29,Popricani,Iasi,IS,2052,Nord-Est
26.65,47.16,Miroslovesti,Iasi,IS,2050,Nord-Est
27.96,46.92,Mosna,Iasi,IS,1990,Nord-Est
27.38,47.1,Horlesti,Iasi,IS,1983,Nord-Est
27.24,47.15,Popesti,Iasi,IS,1953,Nord-Est
27.57,47.07,Ciurea,Iasi,IS,1933,Nord-Est
26.59,47.35,Tatarusi,Iasi,IS,1931,Nord-Est
26.69,47.14,Ciohorani,Iasi,IS,1901,Nord-Est
27.89,47.08,Prisacani,Iasi,IS,1894,Nord-Est
27.33,47.41,Vladeni,Iasi,IS,1881,Nord-Est
26.69,47.19,Bratesti,Iasi,IS,1859,Nord-Est
26.91,47.34,Carjoaia,Iasi,IS,1854,Nord-Est
27.18,47.41,Fantanele,Iasi,IS,1853,Nord-Est
27.29,46.98,Garbesti,Iasi,IS,1823,Nord-Est
27.39,47.17,Cogeasca,Iasi,IS,1788,Nord-Est
26.67,47.29,Valea Seaca,Iasi,IS,1782,Nord-Est
26.9,47.16,Farcaseni,Iasi,IS,1770,Nord-Est
26.9,47.39,Scobinti,Iasi,IS,1713,Nord-Est
27.24,46.91,Tansa,Iasi,IS,1704,Nord-Est
26.92,47.05,Rachiteni,Iasi,IS,1692,Nord-Est
27.2,47.47,Chiscareni,Iasi,IS,1687,Nord-Est
26.92,47.38,Buhalnita,Iasi,IS,1686,Nord-Est
27.51,47.46,Trifesti,Iasi,IS,1652,Nord-Est
27.47,47.38,Perieni,Iasi,IS,1650,Nord-Est
27.8,47.09,Osoi,Iasi,IS,1647,Nord-Est
26.76,47.2,Stolniceni-Prajescu,Iasi,IS,1642,Nord-Est
27.99,46.88,Cozmesti,Iasi,IS,1630,Nord-Est
26.84,47.4,Sticlaria,Iasi,IS,1625,Nord-Est
26.57,47.34,Uda,Iasi,IS,1624,Nord-Est
26.66,47.31,Contesti,Iasi,IS,1622,Nord-Est
27.19,47.11,Sinesti,Iasi,IS,1621,Nord-Est
27.77,47.22,Bosia,Iasi,IS,1615,Nord-Est
27.1,47.32,Satu Nou,Iasi,IS,1610,Nord-Est
26.94,47.35,Cotnari,Iasi,IS,1607,Nord-Est
27.1,47.46,Borosoaia,Iasi,IS,1604,Nord-Est
27.29,47.53,Andrieseni,Iasi,IS,1570,Nord-Est
26.84,47.24,Ruginoasa,Iasi,IS,1546,Nord-Est
27.19,46.92,Dagata,Iasi,IS,1526,Nord-Est
27.7,47.24,Golaiesti,Iasi,IS,1518,Nord-Est
27.13,47.22,Baltati,Iasi,IS,1513,Nord-Est
27.33,47.16,Pausesti,Iasi,IS,1506,Nord-Est
27.34,47.17,Dumesti,Iasi,IS,1504,Nord-Est
27.29,47.25,Totoesti,Iasi,IS,1495,Nord-Est
26.78,47.32,Crivesti,Iasi,IS,1473,Nord-Est
26.9,47.04,Izvoarele,Iasi,IS,1463,Nord-Est
27.86,47.03,Costuleni,Iasi,IS,1448,Nord-Est
26.85,47.07,Mircesti,Iasi,IS,1435,Nord-Est
26.96,47.38,Ceplenita,Iasi,IS,1434,Nord-Est
27.98,46.94,Bohotin,Iasi,IS,1425,Nord-Est
26.98,47.26,Boureni,Iasi,IS,1425,Nord-Est
27.54,46.97,Grajduri,Iasi,IS,1418,Nord-Est
26.86,47.24,Rediu,Iasi,IS,1413,Nord-Est
26.64,47.19,Soci,Iasi,IS,1405,Nord-Est
27.85,47,Covasna,Iasi,IS,1403,Nord-Est
27.13,47.49,Plugari,Iasi,IS,1402,Nord-Est
27.26,46.9,Suhulet,Iasi,IS,1394,Nord-Est
26.63,47.21,Boureni,Iasi,IS,1390,Nord-Est
27.02,47.34,Hodora,Iasi,IS,1387,Nord-Est
26.77,47.25,Blagesti,Iasi,IS,1385,Nord-Est
27.41,47.06,Slobozia,Iasi,IS,1376,Nord-Est
27.59,47.3,Victoria,Iasi,IS,1374,Nord-Est
27.04,47.3,Liteni,Iasi,IS,1366,Nord-Est
27.85,46.91,Ciortesti,Iasi,IS,1344,Nord-Est
27.17,47.17,Crucea,Iasi,IS,1333,Nord-Est
26.72,47.32,Hartoape,Iasi,IS,1319,Nord-Est
26.95,47.41,Badeni,Iasi,IS,1313,Nord-Est
26.61,47.34,Pietrosu,Iasi,IS,1306,Nord-Est
26.88,47.12,Scheia,Iasi,IS,1306,Nord-Est
27.53,47.15,Miroslava,Iasi,IS,1287,Nord-Est
27.08,47.16,Cristesti,Iasi,IS,1284,Nord-Est
27.58,46.92,Scanteia,Iasi,IS,1283,Nord-Est
27.1,47.16,Braesti,Iasi,IS,1280,Nord-Est
27.14,47.32,Munteni,Iasi,IS,1271,Nord-Est
26.69,47.22,Sodomeni,Iasi,IS,1263,Nord-Est
27.51,47.34,Carniceni,Iasi,IS,1244,Nord-Est
26.64,47.11,Verseni,Iasi,IS,1240,Nord-Est
26.86,47.49,Poiana,Iasi,IS,1237,Nord-Est
26.91,47.41,Fetesti,Iasi,IS,1232,Nord-Est
27.84,46.94,Coropceni,Iasi,IS,1223,Nord-Est
27.02,47.2,Buznea,Iasi,IS,1214,Nord-Est
27.05,47.22,Razboieni,Iasi,IS,1200,Nord-Est
27.21,47.48,Iazu Nou,Iasi,IS,1190,Nord-Est
27.18,47.19,Zmeu,Iasi,IS,1189,Nord-Est
26.98,47.3,Bals,Iasi,IS,1187,Nord-Est
26.93,47.23,Costesti,Iasi,IS,1174,Nord-Est
27.55,47.08,Dumbrava,Iasi,IS,1165,Nord-Est
26.76,47.36,Vanatori,Iasi,IS,1164,Nord-Est
27.51,47.37,Probota,Iasi,IS,1163,Nord-Est
27.9,46.85,Bradicesti,Iasi,IS,1161,Nord-Est
28.06,46.99,Grozesti,Iasi,IS,1161,Nord-Est
27.14,47.16,Goesti,Iasi,IS,1160,Nord-Est
27.21,46.95,Manastirea,Iasi,IS,1149,Nord-Est
26.69,47.23,Bosteni,Iasi,IS,1142,Nord-Est
27.72,47.1,Goruni,Iasi,IS,1142,Nord-Est
26.89,47.48,Slobozia,Iasi,IS,1136,Nord-Est
27.89,47,Cozia,Iasi,IS,1133,Nord-Est
26.68,47.4,Buda,Iasi,IS,1130,Nord-Est
26.81,47.28,Harmanestii Vechi,Iasi,IS,1124,Nord-Est
27.03,47.11,Handresti,Iasi,IS,1120,Nord-Est
27.17,47.12,Stornesti,Iasi,IS,1119,Nord-Est
27.51,46.93,Scheia,Iasi,IS,1093,Nord-Est
27.22,47.22,Budai,Iasi,IS,1089,Nord-Est
27.51,47.22,Rediu,Iasi,IS,1084,Nord-Est
27.52,47.21,Breazu,Iasi,IS,1082,Nord-Est
26.89,47.38,Poiana Marului,Iasi,IS,1067,Nord-Est
27.08,47.3,Tansa,Iasi,IS,1062,Nord-Est
27.8,47.13,Tutora,Iasi,IS,1059,Nord-Est
26.9,47.42,Zagavia,Iasi,IS,1056,Nord-Est
28.02,46.86,Podolenii de Sus,Iasi,IS,1035,Nord-Est
27.41,47.57,Tabara,Iasi,IS,1010,Nord-Est
27.34,47.02,Domnita,Iasi,IS,1002,Nord-Est
27.47,47.33,Tiganasi,Iasi,IS,998,Nord-Est
27.19,47.09,Osoi,Iasi,IS,977,Nord-Est
27.87,47.1,Moreni,Iasi,IS,970,Nord-Est
26.81,47.12,Luncasi,Iasi,IS,969,Nord-Est
27.46,47.02,Hadambu,Iasi,IS,968,Nord-Est
27.46,47.23,Tautesti,Iasi,IS,959,Nord-Est
26.7,47.36,Lespezi,Iasi,IS,956,Nord-Est
27.85,46.88,Serbesti,Iasi,IS,956,Nord-Est
26.88,47.48,Feredeni,Iasi,IS,952,Nord-Est
27.59,47.23,Dorobant,Iasi,IS,951,Nord-Est
27.32,47.28,Romanesti,Iasi,IS,946,Nord-Est
27.28,47.2,Scobalteni,Iasi,IS,945,Nord-Est
27.61,47.2,Aroneanu,Iasi,IS,935,Nord-Est
27.14,47.19,Lungani,Iasi,IS,915,Nord-Est
27.55,47.44,Hermeziu,Iasi,IS,907,Nord-Est
27.36,47.42,Borsa,Iasi,IS,891,Nord-Est
27.34,47.33,Potangeni,Iasi,IS,885,Nord-Est
27.26,47.05,Madarjac,Iasi,IS,884,Nord-Est
27.18,47.23,Sarca,Iasi,IS,881,Nord-Est
27.75,47.11,Chicerea,Iasi,IS,879,Nord-Est
27.59,46.94,Borosesti,Iasi,IS,878,Nord-Est
27.43,47.21,Bogonos,Iasi,IS,872,Nord-Est
26.52,47.35,Iorcani,Iasi,IS,869,Nord-Est
27.15,47.21,Madarjesti,Iasi,IS,860,Nord-Est
27.51,46.9,Draguseni,Iasi,IS,859,Nord-Est
26.88,47.18,Oboroceni,Iasi,IS,859,Nord-Est
27.42,47.35,Mihail Kogalniceanu,Iasi,IS,855,Nord-Est
27.33,47.2,Hoisesti,Iasi,IS,854,Nord-Est
27.22,47.47,Sipote,Iasi,IS,847,Nord-Est
26.68,47.32,Bursuc-Deal,Iasi,IS,821,Nord-Est
27.92,46.89,Pietris,Iasi,IS,818,Nord-Est
26.79,47.13,Tudor Vladimirescu,Iasi,IS,816,Nord-Est
27.44,47.12,Bogdanesti,Iasi,IS,812,Nord-Est
27.03,47.17,Ganesti,Iasi,IS,801,Nord-Est
26.79,47.14,Mogosesti-Siret,Iasi,IS,799,Nord-Est
27.27,47.55,Glavanesti,Iasi,IS,797,Nord-Est
27.63,47.07,Barnova,Iasi,IS,788,Nord-Est
27.53,47.24,Vanatori,Iasi,IS,772,Nord-Est
27.82,47.01,Hilita,Iasi,IS,765,Nord-Est
27.54,47.25,Vulturi,Iasi,IS,763,Nord-Est
27.25,47.36,Bulbucani,Iasi,IS,762,Nord-Est
26.87,47.19,Harmaneasa,Iasi,IS,762,Nord-Est
26.73,47.46,Humosu,Iasi,IS,756,Nord-Est
27.26,47.44,Halceni,Iasi,IS,754,Nord-Est
27.71,47.05,Poieni,Iasi,IS,754,Nord-Est
27.72,47.19,Manzatesti,Iasi,IS,752,Nord-Est
27.44,46.92,Ipatele,Iasi,IS,749,Nord-Est
27.44,47.3,Iepureni,Iasi,IS,743,Nord-Est
26.88,47.2,Helesteni,Iasi,IS,740,Nord-Est
27.32,46.93,Rasboieni,Iasi,IS,740,Nord-Est
27.28,47.15,Harpasesti,Iasi,IS,739,Nord-Est
28.08,46.88,Gorban,Iasi,IS,734,Nord-Est
27.25,47.4,Saveni,Iasi,IS,731,Nord-Est
26.86,47.13,Alexandru I. Cuza,Iasi,IS,727,Nord-Est
27.66,47.1,Paun,Iasi,IS,726,Nord-Est
27.39,47.32,Larga-Jijia,Iasi,IS,720,Nord-Est
26.72,47.35,Dumbrava,Iasi,IS,717,Nord-Est
27.44,47.43,Radeni,Iasi,IS,715,Nord-Est
27.1,47.24,Valea Oilor,Iasi,IS,711,Nord-Est
27.07,47.28,Ulmi,Iasi,IS,710,Nord-Est
27.78,47.19,Ungheni,Iasi,IS,697,Nord-Est
27.97,47.03,Macaresti,Iasi,IS,696,Nord-Est
27.9,46.88,Dolhesti,Iasi,IS,694,Nord-Est
27.11,47.4,Arama,Iasi,IS,685,Nord-Est
27.4,47.46,Roscani,Iasi,IS,683,Nord-Est
26.92,47.35,Horodistea,Iasi,IS,676,Nord-Est
26.8,47.25,Harmanestii Noi,Iasi,IS,672,Nord-Est
27.54,47.1,Ciurbesti,Iasi,IS,669,Nord-Est
27.49,47.15,Uricani,Iasi,IS,669,Nord-Est
27.83,47.13,Opriseni,Iasi,IS,661,Nord-Est
27.55,47.11,Horpaz,Iasi,IS,659,Nord-Est
27.07,47.21,Prigoreni,Iasi,IS,657,Nord-Est
27.37,46.93,Tungujei,Iasi,IS,648,Nord-Est
27.26,47.25,Barlesti,Iasi,IS,644,Nord-Est
28.1,46.93,Scoposeni,Iasi,IS,644,Nord-Est
28.08,46.86,Podu Hagiului,Iasi,IS,630,Nord-Est
27.31,46.9,Jigoreni,Iasi,IS,625,Nord-Est
27.27,47.15,Doroscani,Iasi,IS,624,Nord-Est
27.5,47.4,Balteni,Iasi,IS,622,Nord-Est
27.78,47.01,Dumitrestii Galatii,Iasi,IS,619,Nord-Est
27.96,46.99,Rosu,Iasi,IS,618,Nord-Est
27.46,46.92,Bacu,Iasi,IS,609,Nord-Est
26.96,47.17,Strunga,Iasi,IS,609,Nord-Est
26.74,47.4,Slobozia,Iasi,IS,606,Nord-Est
27.58,47.04,Picioru Lupului,Iasi,IS,605,Nord-Est
26.75,47.3,Gura Badilitei,Iasi,IS,603,Nord-Est
27.32,47.49,Spineni,Iasi,IS,603,Nord-Est
26.94,47.28,Cucuteni,Iasi,IS,601,Nord-Est
27.47,47.06,Manjesti,Iasi,IS,591,Nord-Est
27.37,47.26,Avantu,Iasi,IS,579,Nord-Est
27.63,47.28,Icuseni,Iasi,IS,574,Nord-Est
27.3,47.46,Alexandru cel Bun,Iasi,IS,571,Nord-Est
27.69,47.18,Orzeni,Iasi,IS,571,Nord-Est
27.61,47.29,Luceni,Iasi,IS,569,Nord-Est
27.48,46.89,Frenciugi,Iasi,IS,567,Nord-Est
27.5,47.48,Zaboloteni,Iasi,IS,561,Nord-Est
27.46,47.14,Vorovesti,Iasi,IS,557,Nord-Est
27.72,47.17,Cristesti,Iasi,IS,555,Nord-Est
26.93,47.1,Miclauseni,Iasi,IS,555,Nord-Est
27.37,46.97,Alexeni,Iasi,IS,553,Nord-Est
27.78,46.96,Pocreaca,Iasi,IS,553,Nord-Est
27.34,46.99,Tibana,Iasi,IS,547,Nord-Est
27.81,46.96,Satu Nou,Iasi,IS,545,Nord-Est
26.91,47.25,Giurgesti,Iasi,IS,535,Nord-Est
26.97,47.13,Bratulesti,Iasi,IS,533,Nord-Est
27.83,46.92,Deleni,Iasi,IS,528,Nord-Est
27.55,46.95,Valea Satului,Iasi,IS,520,Nord-Est
27.62,47.02,Slobozia,Iasi,IS,516,Nord-Est
27.28,47.35,Forasti,Iasi,IS,515,Nord-Est
27.41,47.02,Ursita,Iasi,IS,515,Nord-Est
27.71,47.21,Coada Stancii,Iasi,IS,503,Nord-Est
27.54,46.93,Cauesti,Iasi,IS,501,Nord-Est
28,47.03,Coltu Cornii,Iasi,IS,498,Nord-Est
27.51,47.11,Cornesti,Iasi,IS,497,Nord-Est
27.36,47.33,Movileni,Iasi,IS,496,Nord-Est
27.79,46.98,Poiana,Iasi,IS,495,Nord-Est
27.4,47.09,Lungani,Iasi,IS,491,Nord-Est
27.58,47.28,Stanca,Iasi,IS,488,Nord-Est
26.87,47.27,Vascani,Iasi,IS,488,Nord-Est
27.28,47.01,Runcu,Iasi,IS,486,Nord-Est
27.42,47.15,Cucuteni,Iasi,IS,482,Nord-Est
27.61,47.07,Todirel,Iasi,IS,482,Nord-Est
26.96,47.15,Habasesti,Iasi,IS,481,Nord-Est
26.83,47.17,Volintiresti,Iasi,IS,481,Nord-Est
27.57,47.24,Cuza Voda,Iasi,IS,478,Nord-Est
27.28,47.51,Buhaeni,Iasi,IS,469,Nord-Est
27.64,47.08,Pietraria,Iasi,IS,463,Nord-Est
27.56,47.21,Carlig,Iasi,IS,461,Nord-Est
27.3,47.35,Malaesti,Iasi,IS,459,Nord-Est
27.41,46.89,Cuza Voda,Iasi,IS,456,Nord-Est
27.07,47.26,Podisu,Iasi,IS,455,Nord-Est
27.77,47.03,Schitu Duca,Iasi,IS,455,Nord-Est
27.18,46.94,Zece Prajini,Iasi,IS,452,Nord-Est
27.46,47.5,Solonet,Iasi,IS,449,Nord-Est
27.68,47.26,Cilibiu,Iasi,IS,444,Nord-Est
27.36,46.99,Poiana Manastirii,Iasi,IS,444,Nord-Est
27.47,46.95,Cioca-Boca,Iasi,IS,442,Nord-Est
27.39,47.07,Schitu Stavnic,Iasi,IS,438,Nord-Est
27.32,47.01,Poiana de Sus,Iasi,IS,434,Nord-Est
27.67,47.2,Rusenii Vechi,Iasi,IS,431,Nord-Est
26.59,47.3,Homita,Iasi,IS,424,Nord-Est
27.27,47.36,Gropnita,Iasi,IS,423,Nord-Est
26.89,47.33,Stroesti,Iasi,IS,423,Nord-Est
27.37,47.44,Valcelele,Iasi,IS,421,Nord-Est
28.05,46.91,Gura Bohotin,Iasi,IS,419,Nord-Est
27.24,47.46,Mitoc,Iasi,IS,418,Nord-Est
27.49,46.96,Poiana Scheii,Iasi,IS,418,Nord-Est
27.65,47.27,Cotu lui Ivan,Iasi,IS,406,Nord-Est
27.15,46.96,Piscu Rusului,Iasi,IS,406,Nord-Est
26.91,47.31,Baiceni,Iasi,IS,404,Nord-Est
27.1,47.19,Albesti,Iasi,IS,403,Nord-Est
27.49,47.11,Proselnici,Iasi,IS,397,Nord-Est
27.75,46.99,Slobozia,Iasi,IS,397,Nord-Est
27.39,47.27,Ursoaia,Iasi,IS,392,Nord-Est
27.23,47.39,Sangeri,Iasi,IS,390,Nord-Est
27.56,46.99,Padureni,Iasi,IS,387,Nord-Est
27.28,46.89,Valenii,Iasi,IS,385,Nord-Est
27.57,46.95,Lunca Rates,Iasi,IS,377,Nord-Est
27.6,46.92,Bodesti,Iasi,IS,372,Nord-Est
26.98,47.12,Fedeleseni,Iasi,IS,372,Nord-Est
27.32,47.51,Fantanele,Iasi,IS,366,Nord-Est
26.84,47.16,Kogalniceni,Iasi,IS,357,Nord-Est
26.88,47.36,Valea Racului,Iasi,IS,357,Nord-Est
26.89,47.37,Luparia,Iasi,IS,351,Nord-Est
27.87,46.94,Rotaria,Iasi,IS,349,Nord-Est
27.19,47.16,Bocnita,Iasi,IS,348,Nord-Est
27.34,47.46,Brosteni,Iasi,IS,346,Nord-Est
26.99,47.36,Bahluiu,Iasi,IS,344,Nord-Est
27.64,47.23,Rediu Aldei,Iasi,IS,343,Nord-Est
28.01,46.94,Isaiia,Iasi,IS,342,Nord-Est
27.72,47.29,Petresti,Iasi,IS,342,Nord-Est
27.51,47.28,Moimesti,Iasi,IS,341,Nord-Est
26.83,47.28,Boldesti,Iasi,IS,340,Nord-Est
27.48,46.93,Satu Nou,Iasi,IS,339,Nord-Est
26.94,47.37,Zlodica,Iasi,IS,339,Nord-Est
27.66,47.13,Vladiceni,Iasi,IS,338,Nord-Est
28.04,46.93,Zberoaia,Iasi,IS,338,Nord-Est
28.03,46.85,Podolenii de Jos,Iasi,IS,334,Nord-Est
27.43,47.38,Stejarii,Iasi,IS,334,Nord-Est
27.23,47.43,Iazu Vechi,Iasi,IS,328,Nord-Est
27.26,47.24,Spranceana,Iasi,IS,327,Nord-Est
27.37,47.19,Banu,Iasi,IS,326,Nord-Est
27.3,47.06,Frumusica,Iasi,IS,326,Nord-Est
27.32,47.45,Iacobeni,Iasi,IS,323,Nord-Est
27.68,47.18,Rusenii Noi,Iasi,IS,323,Nord-Est
27.52,46.99,Carbunari,Iasi,IS,321,Nord-Est
26.84,47.38,Zbereni,Iasi,IS,317,Nord-Est
27.48,47.3,Tipilesti,Iasi,IS,316,Nord-Est
27.55,46.93,Ciocarlesti,Iasi,IS,315,Nord-Est
27.77,47.11,Chiperesti,Iasi,IS,311,Nord-Est
27.67,47.27,Gradinari,Iasi,IS,307,Nord-Est
27.41,47.13,Scoposeni,Iasi,IS,304,Nord-Est
27.53,47.14,Balciu,Iasi,IS,294,Nord-Est
26.93,47.2,Crivesti,Iasi,IS,290,Nord-Est
27.24,47.2,Cositeni,Iasi,IS,284,Nord-Est
26.93,47.3,Baiceni,Iasi,IS,280,Nord-Est
27.49,47.05,Budesti,Iasi,IS,279,Nord-Est
26.94,47.26,Sacaresti,Iasi,IS,278,Nord-Est
27.63,46.91,Tufestii de Sus,Iasi,IS,276,Nord-Est
27.57,47.03,Curaturi,Iasi,IS,274,Nord-Est
27.12,47.48,Onesti,Iasi,IS,269,Nord-Est
27.19,47.26,Spinoasa,Iasi,IS,268,Nord-Est
26.75,47.43,Berezlogi,Iasi,IS,266,Nord-Est
27.22,46.95,Boatca,Iasi,IS,266,Nord-Est
27.61,47.08,Cercu,Iasi,IS,266,Nord-Est
27.22,47.15,Obrijeni,Iasi,IS,266,Nord-Est
27.59,47.34,Frasuleni,Iasi,IS,263,Nord-Est
26.85,47.37,Cireseni,Iasi,IS,260,Nord-Est
27.58,47.36,Sendreni,Iasi,IS,259,Nord-Est
27.09,47.19,Rediu,Iasi,IS,258,Nord-Est
27.27,47.02,Bojila,Iasi,IS,255,Nord-Est
26.64,47.1,Mitesti,Iasi,IS,251,Nord-Est
27.46,47.16,Bratuleni,Iasi,IS,246,Nord-Est
26.85,47.38,Fagat,Iasi,IS,246,Nord-Est
27.65,47.19,Valea Lunga,Iasi,IS,245,Nord-Est
26.97,47.22,Dadesti,Iasi,IS,244,Nord-Est
27.46,47.26,Horlesti,Iasi,IS,244,Nord-Est
27.61,47.32,Sculeni,Iasi,IS,244,Nord-Est
27.07,47.12,Buda,Iasi,IS,242,Nord-Est
27.38,46.9,Griesti,Iasi,IS,239,Nord-Est
26.9,47.2,Movileni,Iasi,IS,239,Nord-Est
27.21,46.89,Balusesti,Iasi,IS,235,Nord-Est
27.72,47.24,Podu Jijiei,Iasi,IS,235,Nord-Est
27.55,47.3,Cotu Morii,Iasi,IS,229,Nord-Est
27.24,47,Vadu Vejei,Iasi,IS,223,Nord-Est
26.93,47.32,Coasta Magurii,Iasi,IS,219,Nord-Est
27.56,47.13,Valea Adanca,Iasi,IS,213,Nord-Est
27.61,47.11,Visan,Iasi,IS,210,Nord-Est
27.31,47.21,Holm,Iasi,IS,205,Nord-Est
27.47,47.08,Vocotesti,Iasi,IS,204,Nord-Est
27.39,46.93,Recea,Iasi,IS,203,Nord-Est
27.51,47.15,Gaureni,Iasi,IS,198,Nord-Est
26.64,47.33,Valcica,Iasi,IS,197,Nord-Est
27.21,46.96,Poienile,Iasi,IS,196,Nord-Est
27.57,47.42,Vladomira,Iasi,IS,196,Nord-Est
27.05,47.2,Ion Neculce,Iasi,IS,184,Nord-Est
26.7,47.31,Bursuc-Vale,Iasi,IS,180,Nord-Est
27.59,46.89,Rediu,Iasi,IS,174,Nord-Est
27.4,47.55,Buruienesti,Iasi,IS,173,Nord-Est
27.37,46.96,Oproaia,Iasi,IS,168,Nord-Est
27.42,47.5,Traian,Iasi,IS,168,Nord-Est
26.91,47.28,Barbatesti,Iasi,IS,165,Nord-Est
27.18,46.98,Tarnita,Iasi,IS,165,Nord-Est
27.58,47.11,Hlincea,Iasi,IS,164,Nord-Est
27.81,47.07,Stanca,Iasi,IS,160,Nord-Est
26.9,47.06,Ursaresti,Iasi,IS,160,Nord-Est
27.31,47.16,Chilisoaia,Iasi,IS,156,Nord-Est
26.92,47.16,Cucova,Iasi,IS,152,Nord-Est
27.59,47.21,Sorogani,Iasi,IS,147,Nord-Est
27.26,47.52,Draganesti,Iasi,IS,144,Nord-Est
27.07,47.42,Petrosica,Iasi,IS,141,Nord-Est
27.53,47.11,Dancas,Iasi,IS,140,Nord-Est
27.35,46.96,Moara Ciornei,Iasi,IS,140,Nord-Est
26.72,47.42,Satu Nou,Iasi,IS,138,Nord-Est
26.8,47.36,Vladnicut,Iasi,IS,135,Nord-Est
27.75,47.06,Curagau,Iasi,IS,130,Nord-Est
27,47.34,Iosupeni,Iasi,IS,129,Nord-Est
27.49,47.3,Rediu Mitropoliei,Iasi,IS,125,Nord-Est
27.68,47.29,Medeleni,Iasi,IS,124,Nord-Est
27.61,46.99,Poiana cu Cetate,Iasi,IS,109,Nord-Est
26.94,47.19,Gura Vaii,Iasi,IS,102,Nord-Est
26.96,47.49,Leahu-Nacu,Iasi,IS,99,Nord-Est
27.74,47.03,Blaga,Iasi,IS,91,Nord-Est
27.33,47.47,Iepureni,Iasi,IS,88,Nord-Est
28.02,47.01,Salageni,Iasi,IS,87,Nord-Est
27.49,47.14,Valea Ursului,Iasi,IS,85,Nord-Est
27.17,46.96,Buzdug,Iasi,IS,82,Nord-Est
27.44,47.01,Schitu Hadambului,Iasi,IS,81,Nord-Est
27.57,46.95,Lunca,Iasi,IS,78,Nord-Est
27.04,47.26,Filiasi,Iasi,IS,60,Nord-Est
27.32,47.11,Padureni,Iasi,IS,55,Nord-Est
27.24,47.12,Vama,Iasi,IS,54,Nord-Est
27.16,47.22,Cotargaci,Iasi,IS,53,Nord-Est
27.44,46.88,Alexesti,Iasi,IS,44,Nord-Est
27.55,46.94,Corcodel,Iasi,IS,16,Nord-Est
27.75,47.25,Bran,Iasi,IS,1,Nord-Est
26.18,44.49,Voluntari,Ilfov,IF,27945,Bucuresti - Ilfov
25.95,44.56,Buftea,Ilfov,IF,17257,Bucuresti - Ilfov
26.21,44.45,Pantelimon,Ilfov,IF,14456,Bucuresti - Ilfov
26.17,44.38,Popesti Leordeni,Ilfov,IF,14421,Bucuresti - Ilfov
26.08,44.33,Jilava,Ilfov,IF,12651,Bucuresti - Ilfov
25.98,44.51,Chitila,Ilfov,IF,10866,Bucuresti - Ilfov
26.07,44.55,Otopeni,Ilfov,IF,9846,Bucuresti - Ilfov
25.98,44.37,Bragadiru,Ilfov,IF,6951,Bucuresti - Ilfov
26.34,44.46,Branesti,Ilfov,IF,6652,Bucuresti - Ilfov
26.25,44.53,Afumati,Ilfov,IF,6478,Bucuresti - Ilfov
26.03,44.68,Peris,Ilfov,IF,5476,Bucuresti - Ilfov
26.08,44.61,Balotesti,Ilfov,IF,5463,Bucuresti - Ilfov
25.92,44.4,Domnesti,Ilfov,IF,5423,Bucuresti - Ilfov
26.03,44.35,Magurele,Ilfov,IF,5287,Bucuresti - Ilfov
26.06,44.29,1 Decembrie,Ilfov,IF,5036,Bucuresti - Ilfov
26,44.53,Mogosoaia,Ilfov,IF,4718,Bucuresti - Ilfov
25.94,44.34,Cornetu,Ilfov,IF,4281,Bucuresti - Ilfov
26.19,44.31,Berceni,Ilfov,IF,4128,Bucuresti - Ilfov
26.21,44.64,Moara Vlasiei,Ilfov,IF,4080,Bucuresti - Ilfov
25.98,44.46,Chiajna,Ilfov,IF,3873,Bucuresti - Ilfov
26.24,44.39,Glina,Ilfov,IF,3747,Bucuresti - Ilfov
25.94,44.38,Clinceni,Ilfov,IF,3698,Bucuresti - Ilfov
26.17,44.26,Vidra,Ilfov,IF,3677,Bucuresti - Ilfov
26.18,44.45,Dobroesti,Ilfov,IF,3562,Bucuresti - Ilfov
26.14,44.55,Tunari,Ilfov,IF,3455,Bucuresti - Ilfov
26.02,44.31,Darasti-Ilfov,Ilfov,IF,3051,Bucuresti - Ilfov
26.09,44.26,Copaceni,Ilfov,IF,3043,Bucuresti - Ilfov
25.88,44.44,Ciorogarla,Ilfov,IF,3030,Bucuresti - Ilfov
26.1,44.73,Ciolpani,Ilfov,IF,3000,Bucuresti - Ilfov
26.01,44.45,Rosu,Ilfov,IF,2970,Bucuresti - Ilfov
26.14,44.28,Cretesti,Ilfov,IF,2683,Bucuresti - Ilfov
26.17,44.46,Fundeni,Ilfov,IF,2663,Bucuresti - Ilfov
26.31,44.41,Tanganu,Ilfov,IF,2547,Bucuresti - Ilfov
26.22,44.4,Catelu,Ilfov,IF,2422,Bucuresti - Ilfov
26.18,44.74,Silistea Snagovului,Ilfov,IF,2346,Bucuresti - Ilfov
